870,Kirstie Nader,1619.83,46
871,Josie Halvorson Jr.,1668.52,46
872,Lazaro Reichel,4781.57,21
873,Anton Kunze,2072.73,31
874,Shanelle Renner,4558.38,36
875,Sonya Kling II,1566.62,26
876,Cedric Skiles,1103.77,47
877,Nan Bode V,3262.97,21
878,Frank Kozey,2907.96,36
879,Hallie Lang,4784.56,42
880,Loren Thompson,2238.87,33
881,Elisha Armstrong,2792.38,43
882,Joi Boehm,3186.43,37
883,Byron Bashirian PhD,3931.6,28
884,Alton Mayert,2452.33,24
885,Herman Gutmann,2091.36,33
886,Dewey Schmitt,2238.51,30
887,Ronald Boyle,3130.68,28
888,Norris Pagac,2970.77,36
889,Augustus Bauch,2128.73,34
890,Nellie Cronin,3663.82,39
891,Kermit DuBuque,806.68,39
892,Brendan Reilly,2988.36,34
893,Arden Johnston,4717.96,21
894,Salina Predovic,2096.9,40
895,Magdalene Marvin,4786.31,30
896,Arlena Prosacco,4208.95,39
897,Ruthe Klein,4103.6,23
898,Tyrell Keeling,4298.44,33
899,Gino Green,4720.06,24
900,Alfred Lemke DDS,3438.67,29
901,Cindi Klein,2043.75,27
902,Mrs. Hollis Runte,2899.09,47
903,Arielle Morar III,752.63,26
904,Brendon Fay,4550.2,24
905,Johnny Tillman,1571.09,43
906,Robert Barrows,3956.86,23
907,Shirleen Zulauf,4513.82,22
908,Shawn Mueller,3106.03,46
909,Dr. Erik Ledner,2823.07,35
910,Delores Hickle,4583.27,21
911,Mac Schaefer,4819.18,24
912,Leda Mosciski,1620.89,47
913,Ms. Wilmer Romaguera,2389.34,41
914,Kristofer Weissnat,1966.02,23
915,Coy Prosacco,2305.0,40
916,Clotilde Daniel PhD,881.51,35
917,Israel Fay,4244.59,39
918,Dian Runolfsson DVM,2548.11,25
919,Aura Baumbach DVM,4853.42,47
920,Dr. Forest Mante,2492.48,39
921,Clarence Zemlak,3142.2,26
922,Vernell Shanahan,3671.17,43
923,Sherron Bayer,1109.76,32
924,Mrs. Yuri Denesik,3230.63,27
925,Erline Boyer,2624.24,31
926,Earnest Kuhn,1234.31,28
927,Miss Filomena Connelly,4001.02,24
928,Tonette Flatley I,4302.22,24
929,Diamond Macejkovic,3561.22,29
930,Leticia Hauck Jr.,3183.32,37
931,Kati Swaniawski,1308.92,28
932,Agnus Yost,3581.97,43
933,Juan Reilly PhD,2826.53,39
934,Mr. Soledad Ward,3128.86,34
935,Walker Ledner,2580.03,44
936,Gail Hammes PhD,3687.5,20
937,Delmer Gleason,3884.56,30
938,Adelina Crona DDS,2031.89,45
939,Ms. Tracy Kuvalis,1667.88,32
940,Landon Rice,2675.81,34
941,Mui Osinski,4912.91,21
942,Tanner VonRueden I,715.55,45
943,Krysta Towne Jr.,3267.32,40
944,Kelley Bailey,1905.28,37
945,Miss Elvis Schaden,3038.62,21
946,Ms. Gaylord Kessler,1581.98,29
947,Tamera Steuber,2262.86,31
948,Elenor Rogahn,2235.23,39
949,Troy Paucek DVM,1213.12,36
950,Rachelle Greenfelder,2195.52,42
951,Rodrigo Gibson,3185.01,39
952,Kami Cartwright Jr.,2994.19,24
953,Melvina Bernhard,2669.49,47
954,Velia Williamson,902.82,43
955,Kent Hyatt,2685.59,32
956,Dean Grant,2912.72,44
957,Kassie Kling,628.65,36
958,Kareem Keebler,4610.46,37
959,Mitzie Hilpert Jr.,2753.11,44
960,Ray Cremin,2300.46,25
961,Austin Konopelski,2469.04,32
962,Mr. Tawanda Reilly,2555.89,30
963,Ali Romaguera,2847.54,44
964,Sean Torphy I,593.9,27
965,Simon Lueilwitz V,1897.81,31
966,Larraine Rogahn PhD,2358.12,25
967,Mrs. Rosina Mraz,3888.35,41
968,Brian Kuhic,4845.49,30
969,Ronnie Bruen,3136.63,28
970,Alfonso Feeney,4097.25,47
971,Inger Lindgren,766.28,30
972,Aileen Reichel DVM,2123.03,44
973,Jewell Howell DVM,777.81,22
974,Terrie Hoppe,1173.27,37
975,Mitchell O'Connell,4269.66,38
976,Argelia Dare,3924.32,24
977,Fredricka Casper,4949.57,32
978,Shawnna Rutherford,4111.61,45
979,Eduardo Mante,3373.86,33
980,Dr. Homer Weber,1049.97,40
981,Carolann Oberbrunner,4541.5,29
982,Doretha McGlynn I,856.4,32
983,Ryan Swaniawski,4419.56,34
984,Carletta Kessler,2260.69,29
985,Delena McKenzie,3604.02,29
986,Takako McGlynn Jr.,3211.49,22
987,Breana Gerlach III,3970.55,44
988,Hobert Bruen,3156.32,41
989,Mickey Hoppe,2475.19,28
990,Dr. Natalya West,3653.22,40
991,Carmon Ankunding,2720.46,45
992,Trudy Schuppe,4082.34,24
993,Christi Pagac,1239.43,27
994,Kacie Botsford I,4275.8,47
995,Manual Wuckert,1851.71,40
996,Carmen Osinski,3857.93,27
997,Mr. Brittanie Kessler,2363.86,47
998,Odis Mueller,1191.97,34
999,Brittany Gislason III,1885.06,34
1000,Trina McDermott,4175.86,36
1001,Tony Sipes V,3613.28,34
1,Sueann Hyatt,1940.91,23
2,Rosalind Okuneva,4100.87,36
3,Verda Osinski Sr.,3252.25,29
4,Teena Halvorson,3490.35,39
5,Lawanda Grady,2252.37,39
6,Angela Pollich,575.18,40
7,Mr. Mitsue Terry,863.1,33
8,Kirk Mueller,2127.85,43
9,Miss Magda Collier,2259.71,31
10,Paul Bergstrom,4189.06,39
11,Shirly Emard,4257.64,43
12,Mrs. Claudio Reichel,849.68,32
13,Miss Ula Hane,4429.65,25
14,Mrs. Thaddeus Jenkins,1561.14,28
15,Kerri Brown,2437.71,37
16,Charissa Blick,4442.57,38
17,Slyvia Haley,827.34,32
18,Elvie Boehm,3128.04,37
19,Britni Lind,3287.68,35
20,Towanda Baumbach,1036.94,27
21,Delmer Lebsack,2778.12,36
22,Bradley Murazik,3876.83,42
23,Wiley Leffler III,4805.29,24
24,Mrs. Phillip Bogisich,2811.59,20
25,Sanford Durgan,4938.88,43
26,Euna D'Amore,818.61,36
27,Warner Bernier,4097.64,44
28,Vertie Hahn,2563.91,37
29,Mr. Fleta Herzog,1935.2,31
30,Catheryn Murray,4604.06,45
31,Leigha Ryan,3556.74,28
32,Adrian Will,588.66,20
33,Brendan Kohler,4132.15,46
34,Ms. Rod Stark,4014.93,35
35,Santos Nitzsche II,853.21,33
36,Marcell Murphy DVM,2722.47,26
37,Ashlea Kautzer,2950.3,28
38,Mrs. Lezlie Lang,3644.26,42
39,Theodora Crona,2226.6,34
40,Catrina O'Reilly PhD,1635.07,42
41,Patrick Kub,2410.23,43
42,Lizette Koch V,3612.02,35
43,Mrs. Aimee Dicki,4650.8,31
44,Lorette Senger,3229.74,47
45,Dale Lehner,3190.79,46
46,Nolan West DDS,655.39,21
47,Jetta Leuschke,2920.49,45
48,Cyril Sporer,4152.93,29
49,Jeremy Grady,3698.04,29
50,Lavera Homenick,1716.54,33
51,Carrol Vandervort,2910.47,38
52,Jeanna Wolff I,1323.23,45
53,Mr. Corazon Langworth,2203.48,30
54,Sherman Lindgren,4951.83,39
55,Margurite Fisher,2644.37,34
56,Earle Davis,2972.53,26
57,Derrick Konopelski,3478.36,39
58,Renaldo Schoen Sr.,3654.01,24
59,Ms. Bo Murazik,4861.24,34
60,Marcella Beer,4084.22,35
61,Jillian Hermiston,3154.26,31
62,Katharyn Brown,3510.48,45
63,Abel Hammes,714.77,40
64,George Casper,3888.64,29
65,Zane Gerhold,749.17,24
66,Whitney Flatley PhD,1047.11,41
67,Dorcas Hartmann,3508.55,20
68,Deon Wolf,3486.49,25
69,Jeffrey Carter,3201.96,35
70,Felipe Fisher DVM,2923.24,23
71,Mrs. Boris Dare,2349.59,44
72,Holli Stark,3583.86,32
73,Ray MacGyver,4877.41,44
74,Arnette Smith III,4784.04,41
75,Mr. Adan Marks,632.17,41
76,Billy Lebsack,3173.67,43
77,Nestor Littel,3973.98,47
78,Damian Spencer,1468.45,35
79,Taneka Ondricka,4195.34,42
80,Amado Leffler,3935.29,31
81,Dong Feest Sr.,1647.11,22
82,Mrs. Kevin Larkin,1927.57,40
83,Bradly Halvorson,4988.3,35
84,Cristie Cartwright MD,2981.3,20
85,Ella Nienow,3792.16,30
86,Kendall Bashirian V,4945.41,22
87,Hal Hauck IV,781.84,38
88,Eddie Homenick,1881.97,43
89,Mr. Neal Ledner,656.74,25
90,Miss Zoraida Marvin,3125.56,30
91,Margene McLaughlin,3051.25,33
92,Ronnie Adams,3602.32,29
93,Ione Kreiger,2728.66,42
94,Celina Erdman,2656.86,36
95,Lon Bogisich,4634.24,36
96,Jill Quitzon DDS,3979.41,24
97,Oliver Gusikowski,1191.98,35
98,Ilse Torphy II,3643.15,21
99,Meg Batz,1778.79,35
100,Tressa Gerlach,653.37,36
101,Brad Donnelly I,3100.49,36
102,Clint Moen,3207.79,28
103,Hildred Grady,1911.25,32
104,Mandy Stroman,1897.55,44
105,Brian Mueller,4324.13,30
106,Ned Waters,4334.47,36
107,Ms. Hosea White,4207.37,35
108,Emory Walker,3249.5,42
109,Savanna Grimes,4748.91,41
110,Nick Daniel,1506.43,37
111,Sanora Boehm,2432.76,25
112,Chi Jacobi II,4036.67,24
113,Casandra Stamm,4093.86,37
114,Elvera Schoen,856.47,41
115,David Leuschke,4102.63,35
116,Omer Runolfsdottir,2380.69,29
117,Dr. Joey Stroman,4634.57,28
118,Miles Jacobson,4467.2,30
119,Shad Kessler,859.42,26
120,Jack Gleason,1042.96,40
121,Carrie Turcotte,3830.64,29
122,Boris Rodriguez,3428.02,34
123,Wilburn Hartmann,4037.08,41
124,Fredric Quitzon,3083.31,33
125,Zofia Little DVM,4895.61,23
126,Norman Romaguera V,3345.85,44
127,Dillon Wilderman,3803.25,21
128,Winford Kihn,1301.01,29
129,Rosario Greenfelder,1065.83,42
130,Mrs. Melinda Sawayn,1113.58,22
131,Alyssa Goldner MD,2284.05,34
132,Buck Nikolaus,1079.58,33
133,Norman Dickens,2635.04,26
134,Dennis Hoppe,4490.7,23
135,Shanelle Walker DVM,1277.45,32
136,Terence Erdman,2823.12,44
137,Tyree Reinger,2532.67,25
138,Vernetta Greenholt PhD,3646.25,37
139,Seymour Romaguera,1430.45,45
140,Ciera Trantow,1792.98,28
141,Hayley Gusikowski,4551.99,41
142,Mrs. Morton Spinka,4344.24,31
143,Cammie Buckridge,3839.52,25
144,Yael Sawayn,2411.46,26
145,Delphia Volkman,3777.38,21
146,Shea Doyle,2454.04,41
147,Charlena Schamberger II,4776.05,21
148,Verdell Lind,4396.17,44
149,Ferdinand Nikolaus,3410.7,39
150,Darren Nolan,4380.35,41
151,Mrs. Antione Barrows,4533.54,27
152,Porsche Rodriguez,797.94,28
153,Chloe D'Amore,562.25,25
154,Nicola Mertz,4938.51,20
155,Dorothy Stroman,2004.29,29
156,Esteban Thiel,2412.48,32
157,Rayford Johns,2330.09,40
158,Antone O'Hara IV,3829.56,31
159,Boris Armstrong,1920.17,42
160,Sally Dietrich,1941.92,29
161,Gino Botsford,4808.12,45
162,Dalton Lockman Jr.,3545.58,28
163,Krysta Roberts,1630.12,42
164,Emilio Kuhn,1343.31,40
165,Delphine Kihn,1021.95,40
166,Mr. Wen Hane,3061.26,39
167,Dr. Russel Hackett,4018.3,31
168,Sammie Powlowski,1848.56,45
169,Elvera Ebert,2647.41,40
170,Soraya Von,2841.06,35
171,Mrs. Arthur Bogisich,2109.14,27
172,Elden Halvorson,1525.32,35
173,Sammy Blanda,2576.56,39
174,Barbra McLaughlin,4078.05,30
175,Brenton Kozey,1558.07,26
176,Brynn Shields,3931.85,22
177,Gayle Wehner,4303.87,25
178,Joline Schiller MD,1208.5,45
179,Xuan Pagac,4483.51,30
180,Anissa Mraz MD,3545.7,45
181,Debora Grady MD,3295.51,32
182,Jarod Hamill,777.15,45
183,Sal Hahn,2906.23,30
184,Dalton Gerlach,2620.25,25
185,Keila Thompson,4171.89,26
186,Giuseppe Effertz IV,4706.51,41
187,Cari Kassulke,3861.8,36
188,Jonathon Conroy,1773.28,26
189,Arron Leannon,4904.02,32
190,Sebrina Denesik,1778.61,23
191,Chia Turner,2833.69,47
192,Darrick Lang,3411.39,30
193,Tony Krajcik,908.69,43
194,Billy Bogisich,4337.9,27
195,Anastacia Rolfson,678.9,41
196,Ilana Kiehn,4970.33,28
197,Thaddeus Kshlerin,1954.87,35
198,Warren Gibson,4215.73,30
199,Ms. Rodney Bradtke,4223.23,29
200,Shalon Mohr,1124.27,32
201,Ernestina Aufderhar,953.44,46
202,Noe Nienow,4391.59,36
203,Marielle Treutel,4529.8,30
204,Billy Kemmer,1416.8,35
205,Mr. Betsy Berge,867.89,31
206,Geoffrey Buckridge MD,4437.94,40
207,Coy Smith,4940.08,30
208,Elvin Barton,3497.78,39
209,Mrs. Concha Huel,1871.95,39
210,Liz Herman,3827.23,22
211,Ronna Mante,2318.69,30
212,Bethanie Koepp,1790.22,35
213,Jim Haley DDS,4630.34,41
214,Lara Wintheiser,1918.86,27
215,Dr. Leota Lind,3015.9,42
216,Delmar Roberts,2067.72,44
217,Tisha Senger,2724.9,34
218,Ms. Darius Mayer,2657.03,45
219,Jacinta Windler Sr.,1786.42,38
220,Cole West,4120.74,37
221,Sheena Fay,4673.17,31
222,Dr. Lucien Schroeder,2658.6,40
223,Machelle D'Amore,2996.44,27
224,Ms. Crissy Trantow,1678.3,28
225,Wayne Steuber,4515.32,44
226,Mrs. Del Hessel,1519.61,39
227,Rosette Hickle,2940.07,24
228,Calvin Weissnat,4611.23,29
229,Somer Ankunding,583.07,25
230,Ms. Collette Gislason,4807.48,31
231,Moses Ward,4078.98,26
232,Owen Hansen,1546.68,23
233,Orville Fritsch,1406.45,25
234,Dori Jast V,4917.04,27
235,Myrtie Paucek,1545.93,28
236,Deidre Bailey,3808.09,44
237,America Gislason,3281.49,32
238,Mr. Gilberto Corkery,4919.43,29
239,Collene Becker,3921.6,38
240,Mrs. Darwin Kuphal,876.85,38
241,Ernest Hettinger,2021.07,38
242,Adam Harris DDS,4983.01,42
243,Rudolph Dach,2934.66,38
244,Carrie Pacocha,2181.35,42
245,Mika Crona Jr.,2889.47,29
246,Pierre Johnston,1693.5,36
247,Kayleen Kirlin DVM,2276.68,22
248,Dr. Fonda Padberg,2504.73,34
249,Brunilda Ratke,921.94,32
250,Sarita Corwin,4142.07,31
251,Aimee Wuckert,3668.02,46
252,Mr. Earl Fritsch,1857.65,22
253,Lon Price,1377.79,41
254,Graham Schuster,4216.08,40
255,Mr. Rosalie Bruen,3838.73,41
256,Charleen Lubowitz,3109.12,35
257,Marhta Tillman,4920.26,23
258,Len Upton,3333.34,33
259,Mr. Ira Senger,3939.23,42
260,Dr. Elisha Roberts,1263.99,47
261,Fernando Zemlak,1010.85,44
262,Mrs. Steven Dickens,527.05,38
263,Caron Heaney,4316.39,43
264,Dr. Hoyt Raynor,4032.37,38
265,Spencer Pouros,2578.99,31
266,Johnathon Kuhn,3802.5,46
267,Federico Dach,3476.82,31
268,Elenore Kozey,712.27,36
269,Ms. Erin Graham,4127.85,28
270,Malik Ratke,3452.36,40
271,Trudy Aufderhar I,2263.88,21
272,Arturo Bosco,4246.11,26
273,Krystle Wisozk,1180.04,42
274,May Kessler,2630.76,35
275,Shad Heathcote IV,2981.54,23
276,Rudy Ortiz,4389.99,21
277,Kaitlin Prosacco,3193.41,31
278,Dion Sawayn,2669.51,47
279,Ms. Sam Ward,2236.5,29
280,Heike Haley Jr.,1292.04,46
281,Cristie Corkery Sr.,1123.04,40
282,Raymundo Rau,2474.54,29
283,Christie Boyer,821.32,43
284,Frankie Hickle,1166.01,37
285,Darnell Shanahan III,1491.49,27
286,Ms. Wilhemina Will,3089.5,43
287,Richard Schaefer,4655.49,25
288,Kendall Little,1277.98,30
289,Estela Kuphal DDS,2313.0,37
290,Noel Zemlak,3427.78,45
291,Isabella Schmidt,2466.0,29
292,Emmett Bashirian,1824.96,29
293,Deandre Crist,1331.06,45
294,Man Kunze,3437.88,32
295,Grisel Hackett IV,3560.03,27
296,Simonne Grant,3010.34,36
297,Jame Harvey,4869.03,36
298,Hilton Jaskolski,1104.02,45
299,Kendall Marks,2699.04,47
300,Otha Murazik,4066.01,37
301,Dr. Rosaria Haley,4530.51,33
302,Eduardo Daniel,2584.17,24
303,Sandy Rowe,2456.78,34
304,Herschel Barton,2919.39,39
305,Jewell Gleason,2147.1,36
306,Shizue Renner Jr.,3753.0,30
307,Chet Mohr,2189.87,36
308,Verdell Nitzsche,2094.3,37
309,Rickie Legros,2829.88,45
310,Angela Funk Jr.,2008.91,34
311,Mrs. Bryon Heidenreich,2620.27,38
312,Jami Fadel,3886.44,20
313,Shawnee Ebert,4654.47,45
314,Isaiah Raynor Jr.,3457.9,27
315,Yong O'Conner,3585.89,26
316,Mrs. Leonard Zemlak,987.59,41
317,Antonio Klein,4280.62,25
318,Theo Gutmann,4857.96,43
319,Kimberlie Kuhn Jr.,3711.11,31
320,Asa Bernhard DDS,2214.97,25
321,Cedric Grady,2705.43,22
322,Fabian McDermott,3352.06,43
323,Jordan Russel,755.87,33
324,Hong Ruecker,759.24,44
325,Selena McClure,4715.16,41
326,Ralph Bechtelar IV,3615.48,23
327,Brice Tremblay,1624.07,34
328,Ms. Elbert Cassin,4632.52,47
329,Virgil Bruen,2256.63,24
330,Reba Rosenbaum,3906.85,44
331,Denny McLaughlin,4124.12,31
332,Chet Fay,3118.49,41
333,Merri Yost I,734.44,38
334,Nathanael Gleason,577.8,30
335,Mrs. Melia Durgan,902.9,30
336,Tennie Pouros,4272.48,28
337,Herbert Conn,1134.84,42
338,Kelly Quigley,3756.36,33
339,Roosevelt Quigley,2176.02,31
340,Shala Turcotte DDS,3016.16,41
341,Milford Hyatt,3780.68,42
342,Jody Quitzon,4411.61,39
343,Vicky Dickens,2924.33,22
344,Lawerence Lockman,4528.52,38
345,Arline Cartwright,868.0,41
346,Ms. Maggie Roob,3238.78,43
347,Weston Brakus,4874.18,29
348,Ray Walker,3894.74,42
349,Eugena Hodkiewicz V,4615.48,43
350,Lindsay Gleason PhD,4218.58,42
351,Bernita Bosco,1950.66,26
352,Lincoln Russel,3915.22,41
353,Sarai Lang,4853.87,31
354,Bruce Altenwerth,2061.29,22
355,Mr. Shannon Anderson,3914.46,34
356,Rod Bogan III,4597.49,22
357,Cliff Bayer,4946.73,22
358,Felicita Glover,4239.78,45
359,Dr. Ai Ledner,1987.16,22
360,Jerold Connelly,1750.49,25
361,Rosario Weissnat,1458.46,39
362,Danuta Gaylord,1897.19,28
363,Alba Weber,1351.12,46
364,Isis Gutmann,883.55,35
365,Frank Streich,4481.9,38
366,Janina Powlowski,1190.37,28
367,Charita Herman,2604.37,32
368,Miss Helene Stamm,607.09,39
369,Mr. Neda Lockman,4826.18,28
370,Miranda Schumm,1733.57,20
371,Allyson Wunsch,2152.8,30
372,Pam Dickens,1724.05,26
373,Sau Langworth,2078.7,37
374,Quinn Bahringer,4366.02,39
375,Dalton Koss,2076.76,46
376,Angeline Skiles,3553.8,38
377,Almeda Reinger,1778.93,47
378,Rolando Von DDS,2252.96,22
379,Rogelio Kuhlman,4705.0,47
380,Miss Gil Brown,1930.98,39
381,Irena Hermiston,585.51,24
382,Terrance Kertzmann Jr.,4220.84,41
383,Lashonda Gislason,2006.98,32
384,Cherry Lueilwitz II,1155.82,34
385,Deena Mertz,2769.08,35
386,Mr. Harold Hilpert,4613.86,29
387,Harris Kuhn,2017.97,38
388,Dena Padberg,1876.94,42
389,Asuncion Ondricka,2068.64,25
390,Layne Kris,2128.37,44
391,Kim Kirlin,1078.87,38
392,Annamae Kuhn,2620.75,43
393,Mrs. Jacque Metz,727.43,39
394,Victor Balistreri III,3794.57,41
395,Mrs. Sebrina Rolfson,729.84,31
396,Dr. Domonique Metz,4448.41,37
397,Faustino Klocko,4873.95,20
398,Conrad Lindgren DDS,4954.26,40
399,Celestine Gibson II,4784.67,21
400,Dr. Nelia Mayer,4436.64,28
401,Debbra Little,894.0,43
402,Corrina Dach,4018.03,26
403,Lavern Gerhold,3089.58,20
404,Gilbert Padberg I,1165.39,43
405,Jared Boehm,1763.62,28
406,Lorinda Grant,2887.45,27
407,Isabelle Haley III,4608.58,31
408,Cordell Schuster,1222.39,39
409,Ms. Karina Wolf,768.07,28
410,Richard Sawayn,1814.74,26
411,Rosalind Stiedemann,3034.88,45
412,Dona Friesen,2157.1,36
413,Audrie Stoltenberg,4679.1,32
414,Tomasa Kessler,709.95,36
415,Samantha Hartmann,3824.03,25
416,Kenyatta Ernser Sr.,2838.73,37
417,Antony Borer Sr.,1751.59,21
418,Mr. Josh Kertzmann,2815.64,46
419,Dr. Pauletta Hamill,3115.29,25
420,Katelin O'Kon,2422.15,31
421,Bruce Sporer,1495.43,21
422,Filiberto McDermott,2435.0,39
423,Greta Grimes,1402.81,34
424,Regan Rolfson,666.96,39
425,Sharee Walter,900.38,38
426,Veda Cummings,4281.07,27
427,Nakia Reilly,3676.72,26
428,Tad Mraz,1843.91,30
429,Stanton Wolf,2017.85,22
430,Micah Wisozk,3173.92,28
431,Marcos Corkery,3670.77,47
432,Ken Conroy III,961.15,38
433,Jutta Wuckert III,1810.93,45
434,Mariel Kautzer,3899.99,23
435,Camille Prosacco,4427.8,27
436,Tyesha Schmeler,4950.47,26
437,Princess Gusikowski,2838.59,22
438,Vance Runolfsdottir,4054.81,23
439,Bertha Kerluke III,4078.63,33
440,Miss Maren Lehner,4184.81,28
441,Hollis Pacocha,4522.46,44
442,Lucina Swaniawski,1032.34,47
443,Jackelyn Schmeler,2946.06,35
444,Selene Ebert,2244.26,41
445,Markus Kovacek,538.47,30
446,Carmelo Bogisich,3046.26,44
447,Polly McGlynn Sr.,3358.22,27
448,Carl Reynolds,4816.72,45
449,Miss Dalton Murray,3299.4,35
450,Kathey O'Connell,1664.07,34
451,Travis Jacobs,2387.42,34
452,Shalanda Witting,3390.44,44
453,Toni Schumm PhD,4869.94,30
454,Clarice Haag,4183.68,24
455,Dale Kirlin,4540.45,37
456,Katrice Crist MD,1568.78,24
457,Sandra Mann DDS,3791.36,42
458,Magaly Bartoletti Jr.,3889.9,38
459,Dr. Samantha Gleason,3258.1,32
460,Mrs. Wan McCullough,2342.12,23
461,Jake Waters,2327.58,31
462,Mrs. Ira Rosenbaum,635.18,36
463,Manual Moen V,2359.85,36
464,Alix Moore,2664.1,30
465,Miss Leonard Harvey,3455.71,39
466,Kraig Schaefer,4897.78,24
467,Misti Waters I,4466.09,38
468,Evie Anderson Jr.,1912.86,24
469,Ms. Elise Lowe,1212.73,42
470,Mrs. Foster Tremblay,4010.77,20
471,Shizue Crist,1243.1,29
472,Elma Farrell,4498.36,30
473,Ira Marquardt PhD,4797.96,31
474,Miss Tandy Bruen,3487.47,30
475,Ressie Barrows,1425.96,25
476,Stephaine McLaughlin,4312.65,23
477,Miss Rickey Haag,3831.02,46
478,Miss Keli Stehr,783.51,45
479,Francisco Medhurst,2304.94,22
480,Ehtel Beier,2359.95,24
481,Myrl Grady III,1086.65,24
482,Tempie Luettgen,1980.68,32
483,Mr. Danelle Connelly,4590.46,33
484,Ammie Mayert,3355.93,24
485,Devin Mante I,4567.75,39
486,Yuko Koch,4077.49,37
487,Elisha Block,2282.17,20
488,Mrs. Soraya Cassin,4937.38,35
489,Janina Von MD,4309.37,20
490,Elana Smitham,4105.01,36
491,Olive Koch,1761.31,22
492,Wilson Orn,2971.61,36
493,Dr. Cary O'Connell,2577.29,36
494,Karine Shields III,2216.39,47
495,Erik Bashirian,3759.22,40
496,Vernie Steuber,3624.21,33
497,Sonja Jacobson,4866.89,33
498,Apryl Strosin PhD,4187.06,43
499,Herb Pollich,4861.15,30
500,Miriam Wiegand,3862.15,35
501,Anitra Block II,3644.24,26
502,Mrs. Chery Nolan,2891.34,25
503,Carry Schaefer,3791.67,39
504,Mr. Jerome Daniel,4503.0,29
505,Gregg Mraz,2510.59,43
506,Ruben Bergstrom,3906.52,39
507,Mrs. Elaina Gleichner,3270.91,43
508,Mrs. Pearline Mann,2872.76,41
509,Donald Homenick,4262.33,34
510,Carola Crooks,1954.73,26
511,Shawnda Mann,4773.05,41
512,Herb Prosacco,4914.49,40
513,Lajuana Feeney,2403.95,45
514,Corey Auer,1347.65,34
515,Rory Marks,1864.09,27
516,Lacy Jacobs,2819.05,40
517,Luana Stracke,1872.77,46
518,Junie Ebert,4207.67,29
519,Ali VonRueden IV,3921.09,26
520,Mrs. Conrad Thiel,1291.95,27
521,Mr. Ethyl Graham,2525.43,43
522,Mr. Denny Goyette,3089.02,32
523,Kim Cartwright,3040.28,31
524,Garry Gulgowski,3983.03,27
525,Ms. Kali Nolan,3472.4,43
526,Carole McKenzie,3358.16,39
527,Milagro Mohr,3217.59,23
528,Stanton Hartmann,1568.24,35
529,Conrad Kautzer,3711.43,41
530,Dominique Jenkins,1283.13,33
531,Lee Gutmann,2827.99,36
532,Classie Koss,1890.44,36
533,Jess Hills,3827.91,42
534,Ha Botsford,3581.63,31
535,Lenore Bartell,4063.0,39
536,Emiko Breitenberg,4610.01,27
537,Winston Goyette,1432.53,42
538,Tory Greenholt,1563.87,39
539,Emmie Hilpert,3689.41,37
540,Peter Lubowitz,3355.39,40
541,Terry Emmerich,779.78,41
542,Joellen Graham III,3066.81,35
543,Thersa Jerde,1288.51,24
544,Ismael Greenholt,3262.36,39
545,Lili O'Connell DDS,3284.06,33
546,Euna Jaskolski,3666.62,44
547,Mrs. Charley Daugherty,2435.56,30
548,Neomi Sipes,2481.41,33
549,Walter Cormier,3967.16,46
550,Dena Bergnaum,1024.77,43
551,Macy Feest III,3757.18,32
552,Cleotilde Bayer,2488.71,47
553,Terrell Kassulke,4559.61,32
554,Kizzy Heathcote,4310.5,44
555,Colby Abshire,1802.85,41
556,Jewell Simonis,4424.8,43
557,Marvin Kulas,3545.0,47
558,Jewel Hartmann,2950.5,31
559,Buster Moen,769.84,34
560,Oswaldo O'Kon PhD,3475.61,45
561,Enrique Ortiz,3934.25,26
562,Bari Bashirian,3050.28,45
563,Latonya Ryan,4668.11,37
564,Davis Weissnat,1509.65,27
565,Mr. Madeline Mills,4624.38,32
566,Mr. Mikel Halvorson,2990.55,27
567,Sammie Ryan,2942.75,42
568,Jody Hermiston,1306.35,43
569,Preston Morar,2610.94,40
570,Mrs. Maxwell Murray,1838.33,41
571,Gilbert Runolfsdottir,3738.39,39
572,Nicole Crist,2253.66,44
573,Sierra Trantow,3785.51,30
574,Joshua Schroeder IV,2555.81,20
575,Porfirio Hansen,537.95,22
576,Derrick Abshire,1508.64,42
577,Ms. John Hauck,1370.93,26
578,Marylin Howe,4156.14,29
579,Felix Cassin,1614.4,35
580,Kenda Wiegand,1856.49,34
581,Jimmy Kunde DDS,3402.36,31
582,Mercedez Gutkowski,2926.01,21
583,Rosalina Swift,1551.45,41
584,Elizebeth Roob,1655.23,25
585,Micaela Ernser,3922.68,41
586,Miss Felicia Schuppe,1982.48,31
587,Elvis Cremin Jr.,562.75,46
588,Mr. Archie Legros,769.08,46
589,Virgina Volkman,2748.65,36
590,Erich Hayes,4690.86,33
591,Shavon Thompson I,2618.0,41
592,Kimberli McClure,4030.48,22
593,Erick Willms,1935.43,39
594,Luther Jerde,4606.39,43
595,Jarred Romaguera,4130.83,28
596,Renetta Lowe,1177.25,31
597,Dr. Carylon Tromp,1665.68,41
598,Nicky Goodwin,1730.57,28
599,Maryln Wisozk,1341.55,41
600,Erin Schimmel MD,2255.25,38
601,Sammie Quigley,1411.24,32
602,Harris Terry I,1221.64,22
603,Josiah Kilback IV,634.95,29
604,Mrs. Toi Wehner,826.54,33
605,Grover MacGyver I,1631.87,36
606,Miss Delora Rempel,768.57,25
607,Ms. Christian Bosco,3567.39,34
608,Danelle Leuschke,3179.71,40
609,Belle Wilkinson,1832.27,29
